cod_mpio,municipio,departamento,lat,lon,riesgo_score,riesgo_nivel,riesgo_pred,confianza,idx_minero,idx_deforestacion,idx_hidrico,idx_sensibilidad,mineria_titulos,mineria_minerales,deforestacion_ha,runap_areas,runap_hectareas,agua_estaciones,mineria_volumen,mineria_regalias,es_pdet
76377,LA CUMBRE,VALLE DEL CAUCA,3.649268,-76.56805,0.0473,Bajo,Bajo,1.0,0.0036,0.0,0.0,0.4603,0,0,0.0,6,1338.7,0,21.4,0.0,0
76400,LA UNIÓN,VALLE DEL CAUCA,4.533869,-76.099661,0.0675,Bajo,Bajo,1.0,0.1928,0.0,0.0,0.0,0,0,0.0,0,0.0,0,2130.0,0.0,0
76403,LA VICTORIA,VALLE DEL CAUCA,4.523603,-76.036529,0.21,Medio,Medio,0.981,0.518,0.0,0.0,0.2868,9,4,0.0,1,87.8,0,11455.6,716.0,0
76497,OBANDO,VALLE DEL CAUCA,4.575712,-75.974709,0.0411,Bajo,Bajo,1.0,0.0616,0.0,0.0,0.1958,0,0,0.0,2,20.4,0,440.0,0.0,0
76520,PALMIRA,VALLE DEL CAUCA,3.531544,-76.298846,0.2445,Medio,Medio,0.958,0.6019,0.0,0.0,0.338,25,7,0.0,3,196.7,0,9262.2,682.0,0
76563,PRADERA,VALLE DEL CAUCA,3.419793,-76.241799,0.0911,Bajo,Bajo,0.996,0.037,0.0,0.0,0.7811,0,0,0.0,12,4056.4,0,245.0,0.0,1
76606,RESTREPO,VALLE DEL CAUCA,3.821351,-76.523329,0.1883,Bajo,Bajo,0.969,0.3305,0.0,0.0,0.7267,1,1,0.0,7,86528.7,0,5071.4,258.0,0
76616,RIOFRÍO,VALLE DEL CAUCA,4.156908,-76.288313,0.2731,Alto,Alto,0.545,0.4883,0.0,0.33,0.1973,7,3,0.0,4,20.9,1,9996.9,0.0,0
76622,ROLDANILLO,VALLE DEL CAUCA,4.413601,-76.152277,0.2299,Medio,Medio,0.989,0.483,0.0,0.0,0.6086,9,5,0.0,5,13619.7,0,7438.0,0.0,0
76670,SAN PEDRO,VALLE DEL CAUCA,3.995073,-76.228692,0.0418,Bajo,Bajo,1.0,0.0,0.0,0.0,0.4176,0,0,0.0,8,686.5,0,0.0,0.0,0
76736,SEVILLA,VALLE DEL CAUCA,4.270714,-75.931629,0.1199,Bajo,Bajo,1.0,0.3427,0.0,0.0,0.0,3,2,0.0,0,0.0,0,3601.0,0.0,0
76823,TORO,VALLE DEL CAUCA,4.608085,-76.076859,0.0,Bajo,Bajo,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0
76828,TRUJILLO,VALLE DEL CAUCA,4.212037,-76.318818,0.1901,Bajo,Bajo,0.935,0.3882,0.0,0.0,0.5423,4,2,0.0,11,4831.6,0,4949.0,198.0,0
76834,TULUÁ,VALLE DEL CAUCA,4.085399,-76.197731,0.2403,Medio,Medio,0.998,0.5455,0.0,0.0,0.4937,6,1,0.0,9,2258.9,0,18254.0,299.0,0
76845,ULLOA,VALLE DEL CAUCA,4.703623,-75.737808,0.0185,Bajo,Bajo,1.0,0.0,0.0,0.0,0.1851,0,0,0.0,2,17.1,0,0.0,0.0,0
76863,VERSALLES,VALLE DEL CAUCA,4.575019,-76.199203,0.0292,Bajo,Bajo,1.0,0.0,0.0,0.0,0.2916,0,0,0.0,6,94.7,0,0.0,0.0,0
76869,VIJES,VALLE DEL CAUCA,3.698686,-76.441804,0.2112,Medio,Medio,0.999,0.5705,0.0,0.0,0.1156,21,3,0.0,1,5.1,0,7281.1,0.0,0
76890,YOTOCO,VALLE DEL CAUCA,3.861241,-76.382698,0.274,Alto,Alto,0.978,0.6282,0.0,0.0,0.5415,33,3,0.0,4,4773.4,0,7186.9,0.0,0
76892,YUMBO,VALLE DEL CAUCA,3.540097,-76.499893,0.4293,Crítico,Crítico,1.0,0.8367,0.0,0.32,0.5642,121,21,0.0,8,6801.0,1,19490.7,1272.0,0
76895,ZARZAL,VALLE DEL CAUCA,4.392658,-76.070795,0.1961,Medio,Medio,0.975,0.476,0.0,0.0,0.2954,8,2,0.0,2,100.6,0,7729.1,0.0,0
81001,ARAUCA,ARAUCA,7.072726,-70.747408,0.154,Bajo,Bajo,0.989,0.3333,0.0,0.0,0.3736,6,3,0.0,3,344.0,0,189.6,709.0,0
81065,ARAUQUITA,ARAUCA,7.02702,-71.426733,0.1303,Bajo,Bajo,0.999,0.301,0.0,0.0,0.25,3,3,0.0,0,0.0,0,1938.0,0.0,1
81220,CRAVO NORTE,ARAUCA,6.303913,-70.204286,0.1398,Bajo,Bajo,0.997,0.0,0.0,0.234,0.8128,0,0,0.0,4,332569.0,12,0.0,0.0,0
81300,FORTUL,ARAUCA,6.796695,-71.76877,0.025,Bajo,Bajo,1.0,0.0,0.0,0.0,0.25,0,0,0.0,0,0.0,0,0.0,0.0,1
81591,PUERTO RONDÓN,ARAUCA,6.281461,-71.10339,0.0619,Bajo,Bajo,1.0,0.0,0.0,0.0,0.6191,0,0,0.0,5,16072.3,0,0.0,0.0,0
81736,SARAVENA,ARAUCA,6.953926,-71.872812,0.2454,Medio,Medio,0.971,0.4774,0.0,0.0,0.783,12,3,0.0,2,4173.9,0,3871.5,202.0,1
81794,TAME,ARAUCA,6.453324,-71.754427,0.2737,Alto,Alto,0.973,0.5753,0.0,0.0,0.7236,27,5,0.0,1,1647.5,0,2123.6,0.0,1
85001,YOPAL,CASANARE,5.327102,-72.396132,0.3774,Crítico,Crítico,0.98,0.7334,0.0,0.26,0.5569,67,10,0.0,9,6073.9,11,8787.3,0.0,0
85010,AGUAZUL,CASANARE,5.172641,-72.546838,0.2474,Medio,Medio,0.99,0.7069,0.0,0.0,0.0,58,6,0.0,0,0.0,0,6643.6,0.0,0
85015,CHÁMEZA,CASANARE,5.214527,-72.87016,0.0,Bajo,Bajo,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0
85125,HATO COROZAL,CASANARE,6.154099,-71.764213,0.241,Medio,Medio,0.963,0.5745,0.0,0.0,0.3995,20,3,0.0,1,516.8,0,8974.3,683.0,0
85136,LA SALINA,CASANARE,6.127762,-72.334978,0.0636,Bajo,Bajo,1.0,0.1171,0.0,0.0,0.2266,1,1,0.0,1,33.6,0,0.0,0.0,0
85139,MANÍ,CASANARE,4.81681,-72.281384,0.307,Alto,Alto,0.947,0.4103,0.0,0.4,0.6337,7,3,0.0,12,20172.3,1,3345.0,0.0,0
85162,MONTERREY,CASANARE,4.877017,-72.894065,0.2096,Medio,Medio,0.999,0.5577,0.0,0.0,0.1439,20,3,0.0,1,8.5,0,6144.0,0.0,0
85225,NUNCHÍA,CASANARE,5.636474,-72.195323,0.2334,Medio,Medio,0.983,0.5849,0.0,0.0,0.2864,24,6,0.0,3,87.2,0,6887.1,0.0,0
85230,OROCUÉ,CASANARE,4.790258,-71.338533,0.2228,Medio,Medio,0.989,0.4518,0.0,0.0,0.6471,6,2,0.0,16,24902.5,0,7500.0,0.0,0
85250,PAZ DE ARIPORO,CASANARE,5.879827,-71.890348,0.2248,Medio,Medio,0.995,0.5015,0.0,0.0,0.4932,16,2,0.0,4,2240.9,0,2460.0,0.0,0
85263,PORE,CASANARE,5.72773,-71.99286,0.23,Medio,Medio,0.998,0.5436,0.0,0.0,0.3972,10,3,0.0,1,498.3,0,13960.6,0.0,0
85279,RECETOR,CASANARE,5.229181,-72.760991,0.2109,Medio,Medio,0.988,0.4539,0.0,0.0,0.5199,6,2,0.0,2,3404.9,0,7677.8,0.0,0
85300,SABANALARGA,CASANARE,4.854787,-73.038696,0.1222,Bajo,Bajo,1.0,0.3492,0.0,0.0,0.0,6,2,0.0,0,0.0,0,900.0,0.0,0
85315,SÁCAMA,CASANARE,6.096738,-72.250157,0.0,Bajo,Bajo,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0
85325,SAN LUIS DE PALENQUE,CASANARE,5.422397,-71.732198,0.066,Bajo,Bajo,0.999,0.0,0.0,0.0,0.6602,0,0,0.0,14,30547.0,0,0.0,0.0,0
85400,TÁMARA,CASANARE,5.829543,-72.16165,0.0385,Bajo,Bajo,1.0,0.0,0.0,0.0,0.3854,0,0,0.0,1,414.4,0,0.0,0.0,0
85410,TAURAMENA,CASANARE,5.018977,-72.74662,0.2232,Medio,Medio,0.998,0.5397,0.0,0.0,0.3432,16,3,0.0,3,213.5,0,7396.0,0.0,0
85430,TRINIDAD,CASANARE,5.412178,-71.662812,0.0732,Bajo,Bajo,1.0,0.045,0.0,0.0,0.5743,0,0,0.0,13,7965.4,0,305.0,0.0,0
85440,VILLANUEVA,CASANARE,4.61035,-72.927797,0.2572,Alto,Alto,0.961,0.6811,0.0,0.0,0.1882,46,3,0.0,1,18.0,0,9346.4,0.0,0
86001,MOCOA,PUTUMAYO,1.151172,-76.654238,0.417,Crítico,Crítico,0.996,0.4977,0.5501,0.0,0.7779,5,4,271.0,4,3854.5,0,13023.8,1890.0,1
86219,COLÓN,PUTUMAYO,1.190133,-76.972566,0.0456,Bajo,Bajo,1.0,0.072,0.068,0.0,0.0,0,0,1.0,0,0.0,0,531.0,0.0,0
86320,ORITO,PUTUMAYO,0.663593,-76.873276,0.507,Crítico,Crítico,0.974,0.6224,0.6828,0.0,0.843,22,3,1050.0,7,10683.7,0,16809.8,0.0,1
86568,PUERTO ASÍS,PUTUMAYO,0.505627,-76.496887,0.4258,Crítico,Crítico,0.995,0.4297,0.7223,0.0,0.5869,0,0,1571.0,6,193.3,0,11721.0,0.0,1
86569,PUERTO CAICEDO,PUTUMAYO,0.687784,-76.606118,0.3896,Crítico,Crítico,0.984,0.4601,0.6785,0.0,0.25,7,5,1005.0,0,0.0,0,7226.6,0.0,1
86571,PUERTO GUZMÁN,PUTUMAYO,0.962854,-76.407663,0.4442,Crítico,Crítico,0.98,0.4522,0.8696,0.0,0.25,5,4,7053.0,0,0.0,0,8533.9,0.0,1
86573,PUERTO LEGUÍZAMO,PUTUMAYO,-0.192318,-74.781842,0.3982,Crítico,Crítico,0.919,0.3506,0.8349,0.0,0.25,0,0,4950.0,0,0.0,0,6967.9,0.0,1
86749,SIBUNDOY,PUTUMAYO,1.20026,-76.917814,0.0263,Bajo,Bajo,1.0,0.0751,0.0,0.0,0.0,0,0,0.0,0,0.0,0,560.0,0.0,0
86755,SAN FRANCISCO,PUTUMAYO,1.174194,-76.879283,0.3206,Alto,Alto,0.944,0.4463,0.3234,0.0,0.6734,1,1,26.0,1,37581.9,0,12035.0,640.0,0
86757,SAN MIGUEL,PUTUMAYO,0.34346,-76.91217,0.3007,Alto,Alto,0.966,0.3386,0.5238,0.0,0.25,3,3,207.0,0,0.0,0,3419.0,0.0,1
86760,SANTIAGO,PUTUMAYO,1.147076,-77.002641,0.2322,Medio,Bajo,0.823,0.0404,0.4962,0.0,0.6918,0,0,156.0,5,50092.1,0,270.0,0.0,0
86865,VALLE DEL GUAMUEZ,PUTUMAYO,0.423506,-76.906751,0.2835,Alto,Alto,0.963,0.1929,0.6367,0.0,0.25,1,1,656.0,0,0.0,0,1132.0,0.0,1
86885,VILLAGARZÓN,PUTUMAYO,1.028821,-76.61721,0.3523,Crítico,Crítico,0.983,0.3615,0.6203,0.0,0.3972,2,2,555.0,1,9.0,0,5498.0,453.0,1
88001,SAN ANDRÉS,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",12.578108,-81.707181,0.0246,Bajo,Bajo,1.0,0.0,0.0,0.0,0.246,0,0,0.0,2,45.9,0,0.0,0.0,0
88564,PROVIDENCIA,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",13.373185,-81.368386,0.1,Bajo,Bajo,0.998,0.0,0.0,0.0,1.0,0,0,0.0,3,6215761.2,0,0.0,0.0,0
91001,LETICIA,AMAZONAS,-4.19895,-69.941721,0.1898,Bajo,Bajo,0.988,0.1092,0.5052,0.0,0.0,0,0,171.0,0,0.0,0,908.5,0.0,0
91263,EL ENCANTO,AMAZONAS,-1.74806,-73.207114,0.1331,Bajo,Bajo,0.999,0.0,0.4438,0.0,0.0,0,0,91.0,0,0.0,0,0.0,0.0,0
91405,LA CHORRERA,AMAZONAS,-1.442617,-72.791889,0.168,Bajo,Bajo,0.954,0.0,0.5601,0.0,0.0,0,0,300.0,0,0.0,0,0.0,0.0,0
91407,LA PEDRERA,AMAZONAS,-1.320301,-69.585499,0.1548,Bajo,Bajo,0.969,0.0,0.516,0.0,0.0,0,0,191.0,0,0.0,0,0.0,0.0,0
91430,LA VICTORIA,AMAZONAS,0.054936,-71.223208,0.1114,Bajo,Bajo,0.999,0.0,0.3714,0.0,0.0,0,0,43.0,0,0.0,0,0.0,0.0,0
91460,MIRITÍ - PARANÁ,AMAZONAS,-0.888833,-70.98893,0.1598,Bajo,Bajo,0.956,0.0,0.5328,0.0,0.0,0,0,227.0,0,0.0,0,0.0,0.0,0
91530,PUERTO ALEGRÍA,AMAZONAS,-1.005674,-74.014461,0.1669,Bajo,Bajo,0.958,0.0,0.5564,0.0,0.0,0,0,289.0,0,0.0,0,0.0,0.0,0
91536,PUERTO ARICA,AMAZONAS,-2.147039,-71.752186,0.1465,Bajo,Bajo,0.999,0.0,0.4884,0.0,0.0,0,0,144.0,0,0.0,0,0.0,0.0,0
91540,PUERTO NARIÑO,AMAZONAS,-3.779934,-70.364937,0.1906,Bajo,Bajo,0.992,0.0,0.3691,0.0,0.7988,0,0,42.0,1,267240.6,0,0.0,0.0,0
91669,PUERTO SANTANDER,AMAZONAS,-0.621184,-72.384213,0.2176,Medio,Alto,0.395,0.0,0.7252,0.0,0.0,0,0,1618.0,0,0.0,0,0.0,0.0,0
91798,TARAPACÁ,AMAZONAS,-2.890126,-69.741745,0.1617,Bajo,Bajo,0.956,0.0,0.5391,0.0,0.0,0,0,242.0,0,0.0,0,0.0,0.0,0
94001,INÍRIDA,GUAINÍA,3.866764,-67.918613,0.4105,Crítico,Crítico,0.99,0.5009,0.6368,0.0,0.4415,0,0,657.0,2,998.2,0,18390.2,0.0,0
94343,BARRANCOMINAS,GUAINÍA,3.494178,-69.814066,0.191,Medio,Medio,0.554,0.0,0.6368,0.0,0.0,0,0,657.0,0,0.0,0,0.0,0.0,0
94883,SAN FELIPE,GUAINÍA,1.912495,-67.067848,0.1121,Bajo,Bajo,0.999,0.0,0.3736,0.0,0.0,0,0,44.0,0,0.0,0,0.0,0.0,0
94884,PUERTO COLOMBIA,GUAINÍA,2.726438,-67.566774,0.1679,Bajo,Bajo,0.954,0.0,0.5597,0.0,0.0,0,0,299.0,0,0.0,0,0.0,0.0,0
94885,LA GUADALUPE,GUAINÍA,1.632464,-66.963692,0.1308,Bajo,Bajo,0.999,0.0,0.436,0.0,0.0,0,0,84.0,0,0.0,0,0.0,0.0,0
94886,CACAHUAL,GUAINÍA,3.52617,-67.413312,0.2072,Medio,Alto,0.395,0.0,0.6906,0.0,0.0,0,0,1137.0,0,0.0,0,0.0,0.0,0
94887,PANA PANA,GUAINÍA,1.865668,-69.0099,0.2306,Medio,Bajo,0.966,0.0,0.4723,0.0,0.8893,0,0,122.0,1,1100091.4,0,0.0,0.0,0
94888,MORICHAL,GUAINÍA,2.265132,-69.919404,0.1465,Bajo,Bajo,0.999,0.0,0.4884,0.0,0.0,0,0,144.0,0,0.0,0,0.0,0.0,0
95001,SAN JOSÉ DEL GUAVIARE,GUAVIARE,2.565932,-72.639254,0.4966,Crítico,Crítico,0.99,0.5171,0.9686,0.0,0.25,6,2,19347.0,0,0.0,0,14342.6,0.0,1
95015,CALAMAR,GUAVIARE,1.960982,-72.655197,0.2982,Alto,Alto,0.888,0.0,0.9108,0.0,0.25,0,0,10733.0,0,0.0,0,0.0,0.0,1
95025,EL RETORNO,GUAVIARE,2.330164,-72.627304,0.3449,Crítico,Alto,0.458,0.0,0.8771,0.0,0.8181,0,0,7611.0,7,7231.3,0,0.0,0.0,1
95200,MIRAFLORES,GUAVIARE,1.337539,-71.950416,0.2596,Alto,Alto,0.99,0.0272,0.7503,0.0,0.25,0,0,2091.0,0,0.0,0,175.0,0.0,1
97001,MITÚ,VAUPÉS,1.253151,-70.232641,0.2883,Alto,Alto,0.897,0.2187,0.706,0.0,0.0,0,0,1330.0,0,0.0,0,2649.5,0.0,0
97161,CARURÚ,VAUPÉS,1.016116,-71.30221,0.1775,Bajo,Bajo,0.844,0.0,0.5916,0.0,0.0,0,0,414.0,0,0.0,0,0.0,0.0,0
97511,PACOA,VAUPÉS,0.020698,-71.004339,0.1899,Bajo,Bajo,0.781,0.0,0.633,0.0,0.0,0,0,632.0,0,0.0,0,0.0,0.0,0
97666,TARAIRA,VAUPÉS,-0.564984,-69.635497,0.1998,Medio,Medio,0.894,0.1261,0.519,0.0,0.0,1,1,197.0,0,0.0,0,109.3,0.0,0
97777,PAPUNAHUA,VAUPÉS,1.908124,-70.76091,0.1412,Bajo,Bajo,0.999,0.0,0.4706,0.0,0.0,0,0,120.0,0,0.0,0,0.0,0.0,0
97889,YAVARATÉ,VAUPÉS,0.609142,-69.203337,0.1714,Bajo,Bajo,0.851,0.0,0.5715,0.0,0.0,0,0,337.0,0,0.0,0,0.0,0.0,0
99001,PUERTO CARREÑO,VICHADA,6.186636,-67.487095,0.2172,Medio,Medio,0.981,0.4566,0.0,0.0,0.5736,2,2,0.0,11,7883.2,0,11917.4,0.0,0
99524,LA PRIMAVERA,VICHADA,5.486309,-70.410515,0.0766,Bajo,Bajo,0.999,0.0209,0.0,0.0,0.6929,0,0,0.0,27,50920.8,0,132.0,0.0,0
99624,SANTA ROSALÍA,VICHADA,5.136393,-70.859499,0.0672,Bajo,Bajo,0.999,0.0033,0.0,0.0,0.6605,0,0,0.0,37,30685.4,0,20.0,0.0,0
99773,CUMARIBO,VICHADA,4.446352,-69.795533,0.2955,Alto,Alto,0.958,0.1102,0.8564,0.0,0.0,0,0,6163.0,0,0.0,0,920.4,0.0,0
